168.0, 201.03
179.0, 205.28
210.0, 182.86
207.0, 204.32
178.0, 209.95
213.0, 203.89
222.0, 207.58
226.0, 210.41
176.0, 191.49
210.0, 214.22
163.0, 184.71
210.0, 190.69
220.0, 204.92
213.0, 188.74
204.0, 197.58
204.0, 198.85
219.0, 204.29
213.0, 211.22
164.0, 198.23
214.0, 204.84
210.0, 215.09
122.0, 193.08
209.0, 196.69
197.0, 209.63
219.0, 192.93
203.0, 210.23
213.0, 198.97
203.0, 204.84
223.0, 203.42
195.0, 207.16
207.0, 203.69
219.0, 188.82
208.0, 194.00
187.0, 200.91
171.0, 185.58
227.0, 197.53
196.0, 197.50
226.0, 199.17
226.0, 205.43
214.0, 207.96
225.0, 212.49
223.0, 214.33
208.0, 212.98
224.0, 209.56
203.0, 205.66
218.0, 216.20
218.0, 209.76
220.0, 205.61
199.0, 211.58
208.0, 201.84
207.0, 192.25
212.0, 210.39
229.0, 211.81
176.0, 204.13
169.0, 184.92
203.0, 188.02
219.0, 213.01
211.0, 208.69
178.0, 211.53
221.0, 197.89
199.0, 197.13
202.0, 208.74
213.0, 202.24
222.0, 210.88
215.0, 210.72
202.0, 212.40
223.0, 208.69
219.0, 207.13
205.0, 216.83
220.0, 207.71
175.0, 198.86
225.0, 194.44
201.0, 208.97
222.0, 205.37
225.0, 211.90
229.0, 214.25
222.0, 210.87
227.0, 200.13
205.0, 204.21
175.0, 200.82
214.0, 210.51
221.0, 212.83
163.0, 211.97
213.0, 205.09
214.0, 203.40
210.0, 216.01
218.0, 211.49
211.0, 205.94
219.0, 214.73
208.0, 214.61
219.0, 207.37
227.0, 206.56
223.0, 214.46
228.0, 211.25
223.0, 213.60
213.0, 206.59
176.0, 213.67
229.0, 210.56
221.0, 212.62
176.0, 205.13
220.0, 194.25
221.0, 200.57
202.0, 214.97
218.0, 203.74
197.0, 207.21
210.0, 214.22
201.0, 211.99
176.0, 208.14
221.0, 207.86
222.0, 211.20
228.0, 200.53
206.0, 205.06
195.0, 188.32
64.0, 115.88
121.0, 100.65
64.0, 87.97
64.0, 77.30
64.0, 67.83
64.0, 72.98
64.0, 72.28
64.0, 81.68
127.0, 101.97
127.0, 125.32
125.0, 93.92
64.0, 69.84
64.0, 66.29
64.0, 73.19
64.0, 70.50
64.0, 71.04
64.0, 72.62
64.0, 79.58
64.0, 76.79
64.0, 95.32
64.0, 70.14
109.0, 66.08
